Agreeableness,Conscientiousness,Extraversion,Neuroticism,Openness
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881915330887,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451881617307663,0.2229744493961334,0.228198230266571,0.0108841387555003,0.292754977941513
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.2384287863969803,0.2316708862781525,0.2211544513702392,0.0088545298203825,0.299891322851181
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2452542334794998,0.2228835821151733,0.2282601296901703,0.010899499990046,0.2927025258541107
0.3291245698928833,0.0307422578334808,0.3217907845973968,0.3018424212932587,0.0164998956024646
0.2451827079057693,0.2229821383953094,0.2281933277845383,0.0108829205855727,0.2927589118480682
0.3628151118755341,0.0198727659881114,0.3443338572978973,0.2583957612514496,0.0145825892686843
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.0445510745048522,0.0236797574907541,0.0801296457648277,0.4980302751064301,0.3536092042922973
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.083028957247734,0.2630018591880798,0.1115247085690498,0.2848519682884216,0.2575925290584564
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.0733088701963424,0.2784692049026489,0.1043730601668357,0.2865116894245148,0.2573371827602386
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376
0.2453225255012512,0.2231529206037521,0.2285771816968917,0.0109784407541155,0.2919689416885376
0.2449952661991119,0.2232170403003692,0.2280288189649582,0.0108505645766854,0.292908251285553
0.2449952661991119,0.2232170403003692,0.2280288189649582,0.0108505645766854,0.292908251285553
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1588100492954254,0.1799110770225525,0.1800747811794281,0.4080700576305389,0.0731340497732162
0.1320278495550155,0.0237207468599081,0.1524262130260467,0.3240199387073517,0.3678053319454193
0.1320278495550155,0.0237207468599081,0.1524262130260467,0.3240199387073517,0.3678053319454193
0.2226210385560989,0.082861341536045,0.2335896641016006,0.4412801563739777,0.0196477379649877
0.2226210385560989,0.082861341536045,0.2335896641016006,0.4412801563739777,0.0196477379649877
0.217283546924591,0.0771868154406547,0.2320666164159775,0.4528437852859497,0.0206192173063755
0.217283546924591,0.0771868154406547,0.2320666164159775,0.4528437852859497,0.0206192173063755
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.1861079484224319,0.0053035551682114
0.2909279465675354,0.3018627464771271,0.2157977819442749,0.1861079484224319,0.0053035551682114
0.1821022480726242,0.1562461853027343,0.1497754454612732,0.3081181347370148,0.2037580460309982
0.1821022480726242,0.1562461853027343,0.1497754454612732,0.3081181347370148,0.2037580460309982
0.2476610541343689,0.2206771671772003,0.231057733297348,0.0126102045178413,0.2879939079284668
0.2476610541343689,0.2206771671772003,0.231057733297348,0.0126102045178413,0.2879939079284668
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.0109522948041558,0.292533278465271
0.2447648197412491,0.2237109392881393,0.2280386835336685,0.0109522948041558,0.292533278465271
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.0835515558719635,0.0376218259334564,0.1137731298804283,0.4335751831531525,0.3314782679080963
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.3102996647357941,0.181115373969078,0.296110063791275,0.0438228510320186,0.1686520278453827
0.2452490925788879,0.2229149490594864,0.2282719016075134,0.0108960857614874,0.292667955160141
0.2451882064342499,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.2281982153654098,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2485353350639343,0.2077590525150299,0.2442687004804611,0.2595804631710052,0.0398565120995044
0.2455321848392486,0.2225918173789978,0.2285476326942443,0.0109674474224448,0.2923609018325805
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2468417733907699,0.1948238760232925,0.2489259093999862,0.0866143032908439,0.2227941006422042
0.245188906788826,0.2229747772216797,0.228199690580368,0.0108844293281435,0.2927522361278534
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2450760602951049,0.2231289893388748,0.2280951142311096,0.0108597930520772,0.2928400933742523
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.1823769956827163,0.1962520629167556,0.1465216428041458,0.3111858963966369,0.1636633723974228
0.2738261222839355,0.1979282349348068,0.2583235204219818,0.0225144531577825,0.2474077343940735
0.2212578505277633,0.1833525151014328,0.2149582505226135,0.3566883206367492,0.0237430278211832
0.2452343255281448,0.2229110151529312,0.2282422930002212,0.0108950659632682,0.2927173376083374
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2452343255281448,0.2229110151529312,0.2282422930002212,0.0108950659632682,0.2927173376083374
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.2451882064342498,0.2229744344949722,0.228198230266571,0.0108841387555003,0.292754977941513
0.1840901672840118,0.2237612307071685,0.1451245099306106,0.3069756925106048,0.1400484293699264
